time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-10-18T11:17:48.060Z,19.2089996,-155.4221649,35.35,1.93,md,43,142,0.0367,0.17,hv,hv71187481,2019-10-18T11:21:03.770Z,"6km E of Pahala, Hawaii",earthquake,0.55,0.7,0.04,3,automatic,hv,hv
2019-10-18T11:16:24.360Z,58.2681667,-155.03,3.34,-0.62,ml,7,204,0.03322,0.33,av,av70853794,2019-10-18T20:47:00.820Z,"102km NW of Larsen Bay, Alaska",earthquake,2.11,2.3,0.212,7,reviewed,av,av
2019-10-18T11:16:04.730Z,35.771,-117.5976667,3.63,1.19,ml,14,149,0.04464,0.15,ci,ci38905511,2019-10-18T11:20:03.665Z,"18km W of Searles Valley, CA",earthquake,0.47,0.82,0.16,18,automatic,ci,ci
2019-10-18T11:15:03.250Z,58.2788333,-155.0445,4.24,0.23,ml,12,195,0.02011,0.16,av,av70853789,2019-10-18T20:38:56.720Z,"103km NW of Larsen Bay, Alaska",earthquake,0.65,0.43,0.187,11,reviewed,av,av
2019-10-18T11:13:57.790Z,58.2725,-155.0251667,2.79,-0.38,ml,9,203,0.0312,0.14,av,av70853784,2019-10-18T20:04:41.540Z,"102km NW of Larsen Bay, Alaska",earthquake,0.79,0.34,0.241,8,reviewed,av,av
2019-10-18T11:13:49.150Z,35.9295,-117.7361667,9.6,1.71,ml,30,46,0.06907,0.14,ci,ci38905503,2019-10-18T11:24:52.560Z,"15km E of Little Lake, CA",earthquake,0.2,0.42,0.169,26,automatic,ci,ci
2019-10-18T11:04:34.877Z,66.2128,-157.1983,0,1.6,ml,,,,0.93,ak,ak019ddfyowv,2019-10-18T11:14:38.291Z,"78km S of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T10:56:20.649Z,6.8161,124.9783,10,4.9,mb,,59,0.647,0.54,us,us70005ve0,2019-10-18T11:35:18.040Z,"7km ENE of Bual, Philippines",earthquake,5,1.9,0.084,44,reviewed,us,us
2019-10-18T10:55:38.343Z,36.8828,-113.8797,16.8,1.6,ml,6,169.42,0.524,0.4188,nn,nn00707780,2019-10-19T02:08:38.552Z,"4km E of Littlefield, Arizona",earthquake,,2.6,0.07,2,reviewed,nn,nn
2019-10-18T10:54:25.316Z,66.2594,-157.1994,0,1.9,ml,,,,0.87,ak,ak019ddfnycy,2019-10-18T11:02:45.466Z,"73km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T10:54:12.525Z,-15.3441,-172.3076,10,4.9,mb,,107,1.516,0.9,us,us70005vei,2019-10-18T11:49:02.040Z,"158km SSW of Lotofaga, Samoa",earthquake,8.4,1.9,0.094,35,reviewed,us,us
2019-10-18T10:48:41.661Z,59.3844,-153.5733,112.1,1.9,ml,,,,0.83,ak,ak019ddfmpaz,2019-10-18T10:54:12.864Z,"86km ESE of Old Iliamna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T10:45:22.066Z,60.5011,-143.1592,8.8,0.6,ml,,,,0.15,ak,ak019ddflvnp,2019-10-18T16:11:31.742Z,"63km NW of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-10-18T10:42:35.529Z,60.6314,-145.5197,1.4,1.2,ml,,,,0.47,ak,ak019ddflejh,2019-10-18T15:45:05.059Z,"16km NE of Cordova, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-10-18T10:32:53.751Z,32.8536,73.6478,43.94,4.7,mb,,121,4.19,1.39,us,us70005vdm,2019-10-19T08:10:21.911Z,"11km SW of Jhelum, Pakistan",earthquake,10.6,6.7,0.097,32,reviewed,us,us
2019-10-18T10:17:50.201Z,66.3152,-157.2142,0,2.5,ml,,,,1.01,ak,ak019ddfg2r8,2019-10-18T10:31:48.043Z,"67km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T10:16:07.562Z,66.3296,-157.4539,9.2,1.7,ml,,,,1.29,ak,ak019ddffrur,2019-10-18T10:30:07.302Z,"69km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T10:13:24.047Z,66.3812,-157.3285,9.1,1.8,ml,,,,0.34,ak,ak019ddff5x0,2019-10-18T10:25:45.254Z,"61km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T10:11:39.850Z,35.5673333,-117.397,7.69,2.56,ml,38,42,0.0499,0.16,ci,ci38905479,2019-10-19T02:46:35.373Z,"22km S of Trona, CA",earthquake,0.25,0.52,0.097,25,automatic,ci,ci
2019-10-18T10:04:35.928Z,64.9547,-148.5688,10,0.5,ml,,,,0.4,ak,ak019ddfd8w1,2019-10-18T15:41:43.510Z,"28km WNW of Ester, Alaska",earthquake,,0,,,reviewed,ak,ak
2019-10-18T10:04:21.899Z,35.90966667,-98.52383333,7,2.49,ml,69,78,0.188962919,0.24,ok,ok2019ukpv,2019-10-18T15:15:00.047Z,"12km NW of Watonga, Oklahoma",earthquake,,0.6,0.17,23,reviewed,ok,ok
2019-10-18T10:04:09.810Z,35.7815,-117.6211667,10.2,0.87,ml,13,96,0.03921,0.15,ci,ci38905471,2019-10-18T14:04:03.487Z,"18km NNE of Ridgecrest, CA",earthquake,0.45,0.78,0.097,9,reviewed,ci,ci
2019-10-18T10:03:03.124Z,66.3174,-157.198,4.5,1.5,ml,,,,0.49,ak,ak019ddfcz54,2019-10-18T10:13:41.944Z,"67km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
